time,icao24,callsign,lat,lon,heading,geoaltitude (ft),velocity(kts),vertrate (ft/min),onground,squawk,alert,spi,baroaltitude,lastposupdate,lastcontact
2023-02-01 20:47:14,N863GT,5Y747,45.0034,-101.33,106,41000,547,,0,6627,,,,,
2023-02-01 20:47:45,N863GT,5Y747,44.9831,-101.227,105,40475,546,,0,6627,,,,,
2023-02-01 20:49:13,N863GT,5Y747,44.9225,-100.9234,106,40975,549,,0,6627,,,,,
2023-02-01 20:52:06,N863GT,5Y747,44.8008,-100.3259,106,41000,554,,0,6627,,,,,
2023-02-01 20:50:15,N863GT,5Y747,44.8793,-100.7101,106,41000,552,,0,6627,,,,,
2023-02-01 20:49:43,N863GT,5Y747,44.9016,-100.82,106,41000,550,,0,6627,,,,,
2023-02-01 20:53:17,N863GT,5Y747,44.7502,-100.0828,106,41000,552,,0,6627,,,,,
2023-02-01 20:50:45,N863GT,5Y747,44.8581,-100.6054,104,40475,554,,0,6627,,,,,
2023-02-01 20:52:45,N863GT,5Y747,44.773,-100.1924,106,41000,553,,0,6627,,,,,
2023-02-01 20:51:37,N863GT,5Y747,44.8219,-100.4285,106,41000,554,,0,6627,,,,,
2023-02-01 20:51:14,N863GT,5Y747,44.8379,-100.5066,106,41000,554,,0,6627,,,,,
2023-02-01 20:55:17,N863GT,5Y747,44.6635,-99.6729,107,41000,547,,0,6627,,,,,
2023-02-01 20:56:48,N863GT,5Y747,44.5974,-99.3657,106,41000,549,,0,6627,,,,,
2023-02-01 20:53:44,N863GT,5Y747,44.7312,-99.9924,106,41000,550,,0,6627,,,,,
2023-02-01 20:54:15,N863GT,5Y747,44.7077,-99.8805,106,41000,548,,0,6627,,,,,
2023-02-01 20:54:43,N863GT,5Y747,44.6886,-99.7904,106,41000,548,,0,6627,,,,,
2023-02-01 20:57:48,N863GT,5Y747,44.5529,-99.1613,107,41000,550,,0,6627,,,,,
2023-02-01 20:57:17,N863GT,5Y747,44.5771,-99.2721,107,41000,550,,0,6627,,,,,
2023-02-01 20:55:46,N863GT,5Y747,44.6434,-99.579,107,41000,548,,0,6627,,,,,
2023-02-01 20:56:15,N863GT,5Y747,44.6211,-99.475,107,41000,549,,0,6627,,,,,
2023-02-01 21:01:15,N863GT,5Y747,44.3949,-98.4516,108,41000,556,,0,6627,,,,,
2023-02-01 20:59:16,N863GT,5Y747,44.4856,-98.8562,107,41000,553,,0,6627,,,,,
2023-02-01 20:58:47,N863GT,5Y747,44.5104,-98.9682,108,41000,552,,0,6627,,,,,
2023-02-01 21:00:48,N863GT,5Y747,44.4171,-98.5496,108,41000,550,,0,6627,,,,,
2023-02-01 21:01:48,N863GT,5Y747,44.3701,-98.3422,108,41000,556,,0,6627,,,,,
2023-02-01 21:00:16,N863GT,5Y747,44.4411,-98.6564,107,41000,550,,0,6627,,,,,
2023-02-01 20:59:47,N863GT,5Y747,44.4633,-98.7558,107,41000,552,,0,6627,,,,,
2023-02-01 21:02:18,N863GT,5Y747,44.3469,-98.2405,108,41000,550,,0,6627,,,,,
2023-02-01 20:58:17,N863GT,5Y747,44.5313,-99.0632,108,41000,551,,0,6627,,,,,
2023-02-01 21:05:17,N863GT,5Y747,44.206,-97.632,109,41000,560,,0,6627,,,,,
2023-02-01 21:04:47,N863GT,5Y747,44.2287,-97.7287,108,41000,550,,0,6627,,,,,
2023-02-01 21:06:48,N863GT,5Y747,44.131,-97.3155,108,41000,559,,0,6627,,,,,
2023-02-01 21:02:46,N863GT,5Y747,44.3249,-98.1445,108,41000,557,,0,6627,,,,,
2023-02-01 21:03:48,N863GT,5Y747,44.2776,-97.9389,108,41000,550,,0,6627,,,,,
2023-02-01 21:05:47,N863GT,5Y747,44.181,-97.526,108,41000,550,,0,6627,,,,,
2023-02-01 21:06:15,N863GT,5Y747,44.1579,-97.4285,108,41000,550,,0,6627,,,,,
2023-02-01 21:03:14,N863GT,5Y747,44.303,-98.0492,108,41000,557,,0,6627,,,,,
2023-02-01 21:04:16,N863GT,5Y747,44.2538,-97.8363,108,41000,550,,0,6627,,,,,
2023-02-01 21:07:46,N863GT,5Y747,44.0845,-97.121,108,41000,550,,0,6627,,,,,
2023-02-01 21:09:47,N863GT,5Y747,43.9852,-96.7117,109,41000,550,,0,6627,,,,,
2023-02-01 21:08:44,N863GT,5Y747,44.0367,-96.9234,109,41000,550,,0,6627,,,,,
2023-02-01 21:07:15,N863GT,5Y747,44.1104,-97.2292,109,41000,557,,0,6627,,,,,
2023-02-01 21:08:15,N863GT,5Y747,44.061,-97.0233,109,41000,550,,0,6627,,,,,
2023-02-01 21:09:18,N863GT,5Y747,44.0092,-96.8101,109,41000,550,,0,6627,,,,,
2023-02-01 21:10:48,N863GT,5Y747,43.9335,-96.5015,109,41000,560,,0,6627,,,,,
2023-02-01 21:10:18,N863GT,5Y747,43.959,-96.605,109,41000,560,,0,6627,,,,,
2023-02-01 21:11:18,N863GT,5Y747,43.9094,-96.4041,109,41000,560,,0,6627,,,,,
2023-02-01 21:13:48,N863GT,5Y747,43.7806,-95.8906,110,41000,566,,0,6627,,,,,
2023-02-01 21:12:48,N863GT,5Y747,43.8327,-96.0972,109,41000,560,,0,6627,,,,,
2023-02-01 21:14:17,N863GT,5Y747,43.7555,-95.7918,110,41000,560,,0,6627,,,,,
2023-02-01 21:12:17,N863GT,5Y747,43.8587,-96.2006,109,41000,560,,0,6627,,,,,
2023-02-01 21:11:46,N863GT,5Y747,43.8851,-96.3063,109,41000,560,,0,6627,,,,,
2023-02-01 21:14:47,N863GT,5Y747,43.7303,-95.6935,110,41000,560,,0,6627,,,,,
2023-02-01 21:13:18,N863GT,5Y747,43.8068,-95.9941,108,41000,560,,0,6627,,,,,
2023-02-01 21:15:18,N863GT,5Y747,43.7024,-95.5846,109,41000,560,,0,6627,,,,,
2023-02-01 21:16:50,N863GT,5Y747,43.6218,-95.2729,110,41000,570,,0,6627,,,,,
2023-02-01 21:15:50,N863GT,5Y747,43.6745,-95.4762,110,41000,560,60,0,6627,,,,,
2023-02-01 21:17:18,N863GT,5Y747,43.5962,-95.1749,110,41000,570,,0,6627,,,,,
2023-02-01 21:19:21,N863GT,5Y747,43.4849,-94.7532,111,41000,577,,0,6627,,,,,
2023-02-01 21:18:20,N863GT,5Y747,43.5405,-94.9627,110,41000,570,,0,6627,,,,,
2023-02-01 21:18:50,N863GT,5Y747,43.5131,-94.8591,110,41000,577,,0,6627,,,,,
2023-02-01 21:17:49,N863GT,5Y747,43.5695,-95.0729,108,41000,570,,0,6627,,,,,
2023-02-01 21:16:19,N863GT,5Y747,43.6485,-95.3758,110,41000,570,,0,6627,,,,,
2023-02-01 21:22:52,N863GT,5Y747,43.2904,-94.0327,110,41000,570,,0,6627,,,,,
2023-02-01 21:21:20,N863GT,5Y747,43.3752,-94.3437,110,41000,570,,0,6627,,,,,
2023-02-01 21:23:18,N863GT,5Y747,43.2657,-93.9432,111,41000,570,,0,6627,,,,,
2023-02-01 21:24:21,N863GT,5Y747,43.2069,-93.7307,111,41000,577,,0,6627,,,,,
2023-02-01 21:20:50,N863GT,5Y747,43.4021,-94.4434,110,40975,576,,0,6627,,,,,
2023-02-01 21:23:52,N863GT,5Y747,43.2364,-93.8368,110,41000,575,,0,6627,,,,,
2023-02-01 21:19:44,N863GT,5Y747,43.4647,-94.6776,111,41000,577,,0,6627,,,,,
2023-02-01 21:21:50,N863GT,5Y747,43.3475,-94.2416,111,41000,573,,0,6627,,,,,
2023-02-01 21:22:20,N863GT,5Y747,43.3205,-94.1428,111,40625,570,,0,6627,,,,,
2023-02-01 21:20:21,N863GT,5Y747,43.4304,-94.5493,111,41000,570,,0,6627,,,,,
2023-02-01 21:26:21,N863GT,5Y747,43.0907,-93.3155,111,40650,580,,0,6627,,,,,
2023-02-01 21:29:49,N863GT,5Y747,42.888,-92.6017,111,41000,580,,0,6627,,,,,
2023-02-01 21:25:20,N863GT,5Y747,43.1499,-93.5264,111,41000,582,,0,6627,,,,,
2023-02-01 21:29:21,N863GT,5Y747,42.9161,-92.6996,111,41000,585,,0,6627,,,,,
2023-02-01 21:27:15,N863GT,5Y747,43.0385,-93.1303,111,41000,585,,0,6627,,,,,
2023-02-01 21:28:22,N863GT,5Y747,42.9737,-92.9013,111,41000,585,,0,6627,,,,,
2023-02-01 21:28:52,N863GT,5Y747,42.9452,-92.8011,111,41000,585,,0,6627,,,,,
2023-02-01 21:30:21,N863GT,5Y747,42.8575,-92.4963,112,41000,580,,0,6627,,,,,
2023-02-01 21:26:52,N863GT,5Y747,43.0618,-93.2128,111,41000,586,,0,6627,,,,,
2023-02-01 21:25:52,N863GT,5Y747,43.1196,-93.4181,111,41000,584,,0,6627,,,,,
2023-02-01 21:27:50,N863GT,5Y747,43.0045,-93.0099,111,41000,585,,0,6627,,,,,
2023-02-01 21:24:51,N863GT,5Y747,43.1777,-93.6258,111,41000,580,,0,6627,,,,,
2023-02-01 21:30:51,N863GT,5Y747,42.8274,-92.3925,112,41000,585,,0,6627,,,,,
2023-02-01 21:31:51,N863GT,5Y747,42.7666,-92.1844,112,41000,584,,0,6627,,,,,
2023-02-01 21:32:22,N863GT,5Y747,42.7368,-92.0828,112,41000,585,,0,6627,,,,,
2023-02-01 21:35:50,N863GT,5Y747,42.5257,-91.3747,112,41000,589,,0,6627,,,,,
2023-02-01 21:34:50,N863GT,5Y747,42.5867,-91.5772,112,41000,587,,0,6627,,,,,
2023-02-01 21:33:51,N863GT,5Y747,42.6467,-91.7781,112,41000,580,,0,6627,,,,,
2023-02-01 21:33:22,N863GT,5Y747,42.6759,-91.8766,112,41000,580,,0,6627,,,,,
2023-02-01 21:31:21,N863GT,5Y747,42.798,-92.2918,112,41000,580,,0,6627,,,,,
2023-02-01 21:35:22,N863GT,5Y747,42.5535,-91.4669,113,41000,580,,0,6627,,,,,
2023-02-01 21:36:22,N863GT,5Y747,42.4925,-91.2651,112,40725,589,,0,6627,,,,,
2023-02-01 21:34:21,N863GT,5Y747,42.6161,-91.6753,112,40725,580,,0,6627,,,,,
2023-02-01 21:32:50,N863GT,5Y747,42.7091,-91.9887,111,41000,585,,0,6627,,,,,
2023-02-01 21:39:52,N863GT,5Y747,42.2715,-90.5469,112,41000,590,,0,6627,,,,,
2023-02-01 21:37:23,N863GT,5Y747,42.4282,-91.0541,112,41000,590,,0,6627,,,,,
2023-02-01 21:40:53,N863GT,5Y747,42.2062,-90.3384,113,41000,590,,0,6627,,,,,
2023-02-01 21:41:20,N863GT,5Y747,42.1765,-90.2443,113,41000,590,,0,6627,,,,,
2023-02-01 21:37:52,N863GT,5Y747,42.3977,-90.9547,113,41000,590,,0,6627,,,,,
2023-02-01 21:39:22,N863GT,5Y747,42.3024,-90.6461,113,41000,595,,0,6627,,,,,
2023-02-01 21:38:49,N863GT,5Y747,42.3385,-90.7626,113,40750,594,,0,6627,,,,,
2023-02-01 21:40:20,N863GT,5Y747,42.2405,-90.4477,113,41000,597,,0,6627,,,,,
2023-02-01 21:36:52,N863GT,5Y747,42.4605,-91.1598,113,41000,590,60,0,6627,,,,,
2023-02-01 21:38:21,N863GT,5Y747,42.3705,-90.8661,113,41000,590,,0,6627,,,,,
2023-02-01 21:41:53,N863GT,5Y747,42.1415,-90.1338,113,40675,590,,0,6627,,,,,
2023-02-01 21:42:23,N863GT,5Y747,42.1083,-90.0289,113,40125,590,,0,6627,,,,,
2023-02-01 21:46:24,N863GT,5Y747,41.8447,-89.2132,114,35400,590,,0,6627,,,,,
2023-02-01 21:42:53,N863GT,5Y747,42.077,-89.9313,113,39775,599,,0,6627,,,,,
2023-02-01 21:44:17,N863GT,5Y747,41.9836,-89.6401,114,37925,590,-1150,0,6627,,,,,
2023-02-01 21:45:24,N863GT,5Y747,41.9102,-89.4135,113,36350,590,,0,6627,,,,,
2023-02-01 21:44:49,N863GT,5Y747,41.9509,-89.5389,113,37225,590,,0,6627,,,,,
2023-02-01 21:46:54,N863GT,5Y747,41.8105,-89.1092,114,34525,590,,0,6627,,,,,
2023-02-01 21:45:54,N863GT,5Y747,41.877,-89.3116,114,36025,580,,0,6627,,,,,
2023-02-01 21:47:25,N863GT,5Y747,41.7759,-89.0041,114,33425,600,,0,6627,,,,,
2023-02-01 21:43:52,N863GT,5Y747,42.011,-89.7249,114,38300,590,-1020,0,6627,,,,,
2023-02-01 21:43:22,N863GT,5Y747,42.0441,-89.8281,113,38800,590,,0,6627,,,,,
2023-02-01 21:48:51,N863GT,5Y747,41.6763,-88.7046,114,33000,620,,0,6627,,,,,
2023-02-01 21:51:54,N863GT,5Y747,41.3751,-88.1743,138,30700,578,,0,6627,,,,,
2023-02-01 21:49:25,N863GT,5Y747,41.6364,-88.5851,114,33000,620,,0,6627,,,,,
2023-02-01 21:50:51,N863GT,5Y747,41.5017,-88.3261,138,31975,570,,0,6627,,,,,
2023-02-01 21:51:25,N863GT,5Y747,41.4305,-88.2404,138,31325,570,,0,6627,,,,,
2023-02-01 21:52:25,N863GT,5Y747,41.3147,-88.1026,139,30050,570,,0,6627,,,,,
2023-02-01 21:47:54,N863GT,5Y747,41.7421,-88.9026,114,32975,622,,0,6627,,,,,
2023-02-01 21:48:23,N863GT,5Y747,41.7103,-88.8065,114,33000,624,,0,6627,,,,,
2023-02-01 21:50:24,N863GT,5Y747,41.5523,-88.3949,130,32775,590,,0,6627,,,,,
2023-02-01 21:49:55,N863GT,5Y747,41.6009,-88.4873,120,33000,610,,0,6627,,,,,
2023-02-01 21:52:53,N863GT,5Y747,41.2568,-88.0339,138,29450,570,,0,6627,,,,,
2023-02-01 21:55:22,N863GT,5Y747,40.9604,-87.6831,138,29000,570,,0,6627,,,,,
2023-02-01 21:53:47,N863GT,5Y747,41.1481,-87.905,138,29000,570,,0,6627,,,,,
2023-02-01 21:55:53,N863GT,5Y747,40.8983,-87.6101,139,29000,577,,0,6627,,,,,
2023-02-01 21:56:22,N863GT,5Y747,40.84,-87.5416,138,28775,570,,0,6627,,,,,
2023-02-01 21:53:23,N863GT,5Y747,41.1975,-87.9635,138,28975,570,,0,6627,,,,,
2023-02-01 21:57:24,N863GT,5Y747,40.7175,-87.399,139,27500,570,,0,6627,,,,,
2023-02-01 21:57:50,N863GT,5Y747,40.6664,-87.3396,139,26925,580,,0,6627,,,,,
2023-02-01 21:54:25,N863GT,5Y747,41.0737,-87.817,138,29000,580,,0,6627,,,,,
2023-02-01 21:54:55,N863GT,5Y747,41.0142,-87.7466,138,29000,580,,0,6627,,,,,
2023-02-01 21:56:55,N863GT,5Y747,40.7753,-87.4662,139,28150,570,,0,6627,,,,,
2023-02-01 22:01:53,N863GT,5Y747,40.1767,-86.7761,139,23000,550,,0,6627,,,,,
2023-02-01 22:07:33,N863GT,5Y747,39.6579,-85.8983,114,15200,470,,0,6627,,,,,
2023-02-01 22:08:29,N863GT,5Y747,39.6108,-85.7598,114,13025,440,,0,6627,,,,,
2023-02-01 22:10:05,N863GT,5Y747,39.536,-85.5373,114,11075,380,-896,0,6627,,,,,
2023-02-01 22:05:16,N863GT,5Y747,39.7942,-86.3078,116,22000,593,,0,6627,,,,,
2023-02-01 22:08:52,N863GT,5Y747,39.5928,-85.7058,113,12575,438,,0,6627,,,,,
2023-02-01 22:00:31,N863GT,5Y747,40.341,-86.9642,139,24100,570,,0,6627,,,,,
2023-02-01 22:05:36,N863GT,5Y747,39.773,-86.2427,113,21750,584,,0,6627,,,,,
2023-02-01 22:08:41,N863GT,5Y747,39.6009,-85.7302,113,12775,448,,0,6627,,,,,
2023-02-01 21:59:23,N863GT,5Y747,40.4756,-87.1186,138,25125,580,,0,6627,,,,,
2023-02-01 22:09:43,N863GT,5Y747,39.554,-85.5906,113,11500,390,,0,6627,,,,,
2023-02-01 22:00:53,N863GT,5Y747,40.2976,-86.9145,139,23850,577,,0,6627,,,,,
2023-02-01 22:07:06,N863GT,5Y747,39.6835,-85.975,114,16675,490,,0,6627,,,,,
2023-02-01 22:07:44,N863GT,5Y747,39.6475,-85.8677,114,14550,465,,0,6627,,,,,
2023-02-01 22:09:21,N863GT,5Y747,39.5693,-85.6359,113,11950,415,,0,6627,,,,,
2023-02-01 22:10:32,N863GT,5Y747,39.5179,-85.4876,118,10700,358,,0,6627,,,,,
2023-02-01 22:09:35,N863GT,5Y747,39.5586,-85.6042,114,11675,401,,0,6627,,,,,
2023-02-01 22:09:53,N863GT,5Y747,39.5457,-85.5659,114,11325,380,,0,6627,,,,,
2023-02-01 22:11:41,N863GT,5Y747,39.458,-85.3757,126,10625,300,,0,6627,,,,,
2023-02-01 22:06:12,N863GT,5Y747,39.736,-86.1314,113,20100,554,,0,6627,,,,,
2023-02-01 22:06:54,N863GT,5Y747,39.6929,-86.0028,114,17475,506,,0,6627,,,,,
2023-02-01 22:01:35,N863GT,5Y747,40.2137,-86.8185,138,23125,560,,0,6627,,,,,
2023-02-01 22:03:13,N863GT,5Y747,40.0228,-86.602,139,22925,568,,0,6627,,,,,
2023-02-01 22:12:12,N863GT,5Y747,39.4328,-85.3298,125,10625,300,,0,6627,,,,,
2023-02-01 21:59:55,N863GT,5Y747,40.413,-87.0467,139,24675,570,,0,6627,,,,,
2023-02-01 22:02:53,N863GT,5Y747,40.0602,-86.6442,139,23000,560,,0,,,,,,
2023-02-01 22:03:53,N863GT,5Y747,39.9417,-86.5106,139,23025,560,,0,6627,,,,,
2023-02-01 22:05:55,N863GT,5Y747,39.7513,-86.1777,113,20975,570,,0,6627,,,,,
2023-02-01 22:08:03,N863GT,5Y747,39.6346,-85.8299,114,13725,455,,0,6627,,,,,
2023-02-01 22:08:09,N863GT,5Y747,39.6264,-85.8058,114,13475,450,,0,6627,,,,,
2023-02-01 22:10:19,N863GT,5Y747,39.5274,-85.5121,114,10950,360,,0,6627,,,,,
2023-02-01 22:10:39,N863GT,5Y747,39.5105,-85.4719,121,10625,350,,0,6627,,,,,
2023-02-01 22:02:35,N863GT,5Y747,40.0943,-86.6826,139,23000,558,,0,,,,,,
2023-02-01 22:04:33,N863GT,5Y747,39.8629,-86.4218,139,22775,560,,0,6627,,,,,
2023-02-01 22:11:24,N863GT,5Y747,39.4722,-85.4013,126,10625,300,,0,6627,,,,,
2023-02-01 22:08:21,N863GT,5Y747,39.6161,-85.7756,113,13175,440,,0,6627,,,,,
2023-02-01 22:08:58,N863GT,5Y747,39.5867,-85.6879,114,12425,435,,0,6627,,,,,
2023-02-01 21:58:55,N863GT,5Y747,40.536,-87.1886,139,25575,590,,0,6627,,,,,
2023-02-01 22:02:13,N863GT,5Y747,40.1399,-86.7343,139,22975,555,,0,6627,,,,,
2023-02-01 22:03:35,N863GT,5Y747,39.98,-86.5538,139,23000,560,,0,6627,,,,,
2023-02-01 22:07:55,N863GT,5Y747,39.6397,-85.8447,114,14025,450,,0,6627,,,,,
2023-02-01 22:09:15,N863GT,5Y747,39.5731,-85.6473,114,12050,417,,0,6627,,,,,
2023-02-01 21:59:34,N863GT,5Y747,40.453,-87.0926,139,25000,570,,0,6627,,,,,
2023-02-01 22:00:15,N863GT,5Y747,40.3686,-86.9957,139,24275,570,,0,6627,,,,,
2023-02-01 22:04:10,N863GT,5Y747,39.9063,-86.4706,139,23025,564,,0,6627,,,,,
2023-02-01 22:10:10,N863GT,5Y747,39.5336,-85.5302,114,11025,377,,0,6627,,,,,
2023-02-01 22:10:54,N863GT,5Y747,39.4967,-85.4462,125,10625,334,,0,6627,,,,,
2023-02-01 22:11:15,N863GT,5Y747,39.4808,-85.4169,125,10625,310,,0,6627,,,,,
2023-02-01 22:11:52,N863GT,5Y747,39.4482,-85.3579,125,10525,300,,0,6627,,,,,
2023-02-01 21:58:20,N863GT,5Y747,40.6038,-87.2672,139,26150,580,,0,6627,,,,,
2023-02-01 22:01:14,N863GT,5Y747,40.2528,-86.8632,139,23475,560,,0,6627,,,,,
2023-02-01 22:04:55,N863GT,5Y747,39.8217,-86.3676,128,22575,580,,0,6627,,,,,
2023-02-01 22:06:35,N863GT,5Y747,39.7108,-86.0557,114,18675,525,,0,6627,,,,,
2023-02-01 22:12:05,N863GT,5Y747,39.4378,-85.3389,126,10625,300,,0,6627,,,,,
2023-02-01 22:11:06,N863GT,5Y747,39.4873,-85.4289,125,10625,322,,0,6627,,,,,
2023-02-01 22:11:27,N863GT,5Y747,39.4695,-85.3964,125,10625,300,,0,6627,,,,,
2023-02-01 22:12:48,N863GT,5Y747,39.4031,-85.2753,126,10625,300,,0,6627,,,,,
2023-02-01 22:14:26,N863GT,5Y747,39.325,-85.1331,125,10625,300,,0,6627,,,,,
2023-02-01 22:15:17,N863GT,5Y747,39.2833,-85.058,126,10625,300,,0,6627,,,,,
2023-02-01 22:17:36,N863GT,5Y747,39.1718,-84.8567,126,8625,290,,0,6627,,,,,
2023-02-01 22:14:46,N863GT,5Y747,39.3086,-85.1036,126,10625,300,,0,6627,,,,,
2023-02-01 22:20:22,N863GT,5Y747,39.001,-84.7799,180,7175,210,,0,6627,,,,,
2023-02-01 22:15:06,N863GT,5Y747,39.2921,-85.0738,125,10625,300,,0,6627,,,,,
2023-02-01 22:19:35,N863GT,5Y747,39.0479,-84.779,181,7850,230,,0,6627,,,,,
2023-02-01 22:13:56,N863GT,5Y747,39.3479,-85.1746,125,10625,300,,0,6627,,,,,
2023-02-01 22:18:36,N863GT,5Y747,39.1188,-84.7812,162,8625,270,,0,6627,,,,,
2023-02-01 22:18:56,N863GT,5Y747,39.0929,-84.7786,181,8350,260,,0,6627,,,,,
2023-02-01 22:19:44,N863GT,5Y747,39.0388,-84.7792,181,7750,226,,0,6627,,,,,
2023-02-01 22:19:56,N863GT,5Y747,39.0263,-84.7795,180,7600,210,,0,6627,,,,,
2023-02-01 22:13:16,N863GT,5Y747,39.3803,-85.2338,126,10625,300,,0,6627,,,,,
2023-02-01 22:13:26,N863GT,5Y747,39.3719,-85.2186,125,10625,300,,0,6627,,,,,
2023-02-01 22:14:55,N863GT,5Y747,39.3018,-85.0914,126,10625,300,,0,6627,,,,,
2023-02-01 22:16:15,N863GT,5Y747,39.2371,-84.9741,125,10250,290,,0,6627,,,,,
2023-02-01 22:19:16,N863GT,5Y747,39.0698,-84.7786,180,8075,250,,0,6627,,,,,
2023-02-01 22:16:36,N863GT,5Y747,39.2191,-84.9419,126,9775,290,,0,6627,,,,,
2023-02-01 22:18:22,N863GT,5Y747,39.1348,-84.7925,135,8625,290,,0,6627,,,,,
2023-02-01 22:20:09,N863GT,5Y747,39.013,-84.7798,181,7375,210,-1080,0,6627,,,,,
2023-02-01 22:12:59,N863GT,5Y747,39.3942,-85.2592,126,10625,300,,0,6627,,,,,
2023-02-01 22:12:44,N863GT,5Y747,39.4075,-85.2833,125,10625,304,,0,6627,,,,,
2023-02-01 22:15:44,N863GT,5Y747,39.2607,-85.017,126,10625,300,,0,6627,,,,,
2023-02-01 22:17:03,N863GT,5Y747,39.1971,-84.902,125,9150,290,,0,6627,,,,,
2023-02-01 22:20:51,N863GT,5Y747,38.9725,-84.7801,180,7000,200,,0,6627,,,,,
2023-02-01 22:16:43,N863GT,5Y747,39.2128,-84.9306,126,9600,290,,0,6627,,,,,
2023-02-01 22:16:55,N863GT,5Y747,39.2042,-84.9149,125,9350,290,,0,6627,,,,,
2023-02-01 22:17:45,N863GT,5Y747,39.1643,-84.8431,126,8625,290,,0,6627,,,,,
2023-02-01 22:20:05,N863GT,5Y747,39.017,-84.7797,181,7450,210,-1080,0,6627,,,,,
2023-02-01 22:20:30,N863GT,5Y747,38.9939,-84.7799,180,7125,210,,0,6627,,,,,
2023-02-01 22:16:24,N863GT,5Y747,39.2286,-84.9589,126,10050,290,,0,6627,,,,,
2023-02-01 22:20:57,N863GT,5Y747,38.9675,-84.7801,180,6975,200,,0,6627,,,,,
2023-02-01 22:17:54,N863GT,5Y747,39.1576,-84.8311,126,8625,290,,0,6627,,,,,
2023-02-01 22:18:06,N863GT,5Y747,39.1479,-84.8136,126,8625,290,,0,6627,,,,,
2023-02-01 22:18:43,N863GT,5Y747,39.1093,-84.7788,171,8550,272,,0,6627,,,,,
2023-02-01 22:19:06,N863GT,5Y747,39.0813,-84.7787,180,8250,250,,0,6627,,,,,
2023-02-01 22:12:35,N863GT,5Y747,39.4148,-85.2967,125,10625,304,,0,6627,,,,,
2023-02-01 22:18:17,N863GT,5Y747,39.1397,-84.7992,128,8625,290,,0,6627,,,,,
2023-02-01 22:20:15,N863GT,5Y747,39.0077,-84.7798,181,7275,211,,0,6627,,,,,
2023-02-01 22:20:41,N863GT,5Y747,38.9834,-84.78,181,7050,200,,0,6627,,,,,
2023-02-01 22:20:43,N863GT,5Y747,38.9815,-84.7801,181,7075,229,,0,6627,,,,,
2023-02-01 22:14:11,N863GT,5Y747,39.3371,-85.155,125,10625,300,,0,6627,,,,,
2023-02-01 22:14:31,N863GT,5Y747,39.3212,-85.1262,125,10625,300,,0,6627,,,,,
2023-02-01 22:17:11,N863GT,5Y747,39.1914,-84.8917,126,8975,290,,0,6627,,,,,
2023-02-01 22:17:27,N863GT,5Y747,39.1795,-84.8704,126,8700,290,,0,6627,,,,,
2023-02-01 22:20:20,N863GT,5Y747,39.0025,-84.7799,181,7225,210,,0,6627,,,,,
2023-02-01 22:20:36,N863GT,5Y747,38.9881,-84.78,180,7100,210,,0,6627,,,,,
2023-02-01 22:19:27,N863GT,5Y747,39.0564,-84.7789,181,7925,230,,0,6627,,,,,
2023-02-01 22:13:33,N863GT,5Y747,39.3666,-85.2088,125,10625,304,,0,6627,,,,,
2023-02-01 22:20:54,N863GT,5Y747,38.9695,-84.7801,180,6975,200,,0,6627,,,,,
2023-02-01 22:12:25,N863GT,5Y747,39.4234,-85.3125,125,10625,304,,0,6627,,,,,
2023-02-01 22:15:55,N863GT,5Y747,39.2521,-85.0016,126,10600,300,,0,6627,,,,,
2023-02-01 22:13:44,N863GT,5Y747,39.3582,-85.1935,125,10625,304,,0,6627,,,,,
2023-02-01 22:15:22,N863GT,5Y747,39.2779,-85.0482,125,10625,300,,0,6627,,,,,
2023-02-01 22:15:35,N863GT,5Y747,39.2689,-85.0318,124,10625,300,,0,6627,,,,,
2023-02-01 22:16:06,N863GT,5Y747,39.2426,-84.9842,126,10375,290,,0,6627,,,,,
2023-02-01 22:21:10,N863GT,5Y747,38.9544,-84.7802,180,6825,206,,0,6627,,,,,
2023-02-01 22:24:07,N863GT,5Y747,38.8659,-84.6826,56,3450,186,-640,0,6627,,,,,
2023-02-01 22:27:01,N863GT,5Y747,38.9831,-84.6472,1,1525,144,,0,6627,,,,,
2023-02-01 22:27:56,N863GT,5Y747,39.0194,-84.6469,,775,142,,0,6627,,,,,
2023-02-01 22:29:26,N863GT,5Y747,39.0803,-84.645,6,2350,163,,0,6627,,,,,
2023-02-01 22:23:10,N863GT,5Y747,38.8538,-84.7491,109,4175,208,,0,6627,,,,,
2023-02-01 22:24:44,N863GT,5Y747,38.8885,-84.6592,26,3075,166,-704,0,6627,,,,,
2023-02-01 22:29:35,N863GT,5Y747,39.0882,-84.6409,29,2550,169,,0,6627,,,,,
2023-02-01 22:22:24,N863GT,5Y747,38.8843,-84.7806,180,5175,200,,0,6627,,,,,
2023-02-01 22:22:47,N863GT,5Y747,38.8652,-84.7739,155,4725,206,,0,6627,,,,,
2023-02-01 22:24:05,N863GT,5Y747,38.8648,-84.6846,60,3475,186,-640,0,6627,,,,,
2023-02-01 22:24:54,N863GT,5Y747,38.8953,-84.6554,22,2975,165,-576,0,6627,,,,,
2023-02-01 22:28:29,N863GT,5Y747,39.0405,-84.6468,,725,154,,0,6627,,,,,
2023-02-01 22:21:15,N863GT,5Y747,38.9498,-84.7801,180,6750,200,,0,6627,,,,,
2023-02-01 22:22:36,N863GT,5Y747,38.8743,-84.7794,167,5025,200,,0,6627,,,,,
